vocab_id,vocab_new_id,word,old_meaning_ko,new_meaning_ko,reasons
2719,3661,underprivileged,"형 (사회, 경제적으로) 혜택을 못 받는 (↔ privileged 특권을 가진)","형 (사회, 경제적으로) 혜택을 못 받는",english_parenthetical_removed|wide_space_normalized
2336,3662,impending,"형 (불쾌한 일이) 임박한, 곧 닥칠 (= imminent)","형 (불쾌한 일이) 임박한, 곧 닥칠",english_parenthetical_removed|wide_space_normalized
2454,3664,needy,"형 (경제적으로) 어려운, 궁핍한 (= poor)","형 (경제적으로) 어려운, 궁핍한",english_parenthetical_removed|wide_space_normalized
5834,3792,horseshoe,편자(말굽에 대어 붙이는 U 모양의 쇳조각),편자,english_parenthetical_removed
6016,4034,mediaeval,중세의 (medieval의 영국식 표기),중세의,english_parenthetical_removed|wide_space_normalized
6118,4298,particle,입자 (particle의 오타),입자,english_parenthetical_removed|wide_space_normalized
3179,4328,coherence,일관성 cf. cohere (with) (~와) 들어맞다[일치하다],일관성 cf. cohere (~와) 들어맞다[일치하다],english_parenthetical_removed|wide_space_normalized
5480,4387,compulsory,"의무적인, 강제적인 (compulsory의 오타)","의무적인, 강제적인",english_parenthetical_removed|wide_space_normalized
4349,4507,ounce,온스(약 28.35그램),온스(약; 35그램),numbered_markers_removed|wide_space_normalized
2915,4564,association,"연상, 연관
cf. be associated with ~와 연관 있다","연상, 연관 cf. be associated with ~와 연관 있다",linebreak_or_tab_normalized
5496,4613,conscience,양심 (conscience의 오타),양심,english_parenthetical_removed|wide_space_normalized
5488,4621,condenser,"액화[농축] 장치
cf. condense ~을 응축하다; ~을 압축하다",액화[농축] 장치 cf. condense ~을 응축하다; ~을 압축하다,linebreak_or_tab_normalized
5598,4690,disappointed,실망한 (disappointed의 오타),실망한,english_parenthetical_removed|wide_space_normalized
2687,4865,talk into,설득해서 ~하게 하다 (= persuade),설득해서 ~하게 하다,english_parenthetical_removed|wide_space_normalized
5610,5012,confidential,"비밀의, 기밀의 (confidential의 오타)","비밀의, 기밀의",english_parenthetical_removed|wide_space_normalized
5478,5091,complexity,복잡성 (complexity의 오타),복잡성,english_parenthetical_removed|wide_space_normalized
5419,5103,care,"보살피다; 보살핌, 돌봄
cf. carefree 근심 없는","보살피다; 보살핌, 돌봄 cf. carefree 근심 없는",linebreak_or_tab_normalized
6369,5111,sickened,병든 (sickened의 오타로 추정),병든,english_parenthetical_removed|wide_space_normalized
5566,5112,descrete,"별개의, 분리된 (discrete의 오타)","별개의, 분리된",english_parenthetical_removed|wide_space_normalized
5597,5142,dispose,배치하다; 처분하다(dispose of),배치하다; 처분하다,english_parenthetical_removed
2595,5186,repetitive,"반복적인, 반복되는(↔ non-repetitive 비반복적인)","반복적인, 반복되는",english_parenthetical_removed
6202,5225,procrastinator,"미루는 사람
cf. procrastination 미루기, 질질 끌기","미루는 사람 cf. procrastination 미루기, 질질 끌기",linebreak_or_tab_normalized
5279,5279,ambiguity,모호함 (ambiguity의 오타),모호함,english_parenthetical_removed|wide_space_normalized
2417,5295,milestone,명 획기적인[중요한] 사건 (= landmark)                                                      PART 5,명 획기적인[중요한] 사건,pdf_part_artifact_removed|english_parenthetical_removed|wide_space_normalized
2507,5300,pavement,"명 포장도로; 인도, 보도 (= sidewalk)","명 포장도로; 인도, 보도",english_parenthetical_removed|wide_space_normalized
2502,5302,pasture,"명 초원, 목초지 (= meadow)","명 초원, 목초지",english_parenthetical_removed|wide_space_normalized
2551,5307,proponent,"명 지지자, 찬성자 (= advocate)","명 지지자, 찬성자",english_parenthetical_removed|wide_space_normalized
2410,5314,menace,"명 위협, 협박 (=threat) 동 위협하다","명 위협, 협박 동 위협하다",english_parenthetical_removed|wide_space_normalized
2644,5315,spacecraft,명 우주선 (= spaceship),명 우주선,english_parenthetical_removed|wide_space_normalized
2501,5316,pastime,"명 오락, 취미, 여가 활동 (= recreation)","명 오락, 취미, 여가 활동",english_parenthetical_removed|wide_space_normalized
2713,5325,turmoil,"명 소란, 혼란 (= confusion)","명 소란, 혼란",english_parenthetical_removed|wide_space_normalized
2610,5327,saint,"명 성인(聖人), 성자 ((약어 St.)); 성인과 같은 사람","명 성인(聖人), 성자 (); 성인과 같은 사람",english_parenthetical_removed
2261,5328,forefather,"명 선조, 조상 (= ancestor)","명 선조, 조상",english_parenthetical_removed|wide_space_normalized
2267,5332,fraud,"명 사기(꾼), 속임 (= deception)","명 사기(꾼), 속임",english_parenthetical_removed|wide_space_normalized
2514,5334,pessimism,"명 비관주의, 비관론 (↔ optimism 낙관주의)","명 비관주의, 비관론",english_parenthetical_removed|wide_space_normalized
2426,5341,misdeed,"명 나쁜 짓, 악행 (= offense / offence)","명 나쁜 짓, 악행",english_parenthetical_removed|wide_space_normalized
2608,5352,runway,명 1. 활주로 2. (패션쇼장의) 무대 (= catwalk),명 활주로; (패션쇼장의) 무대,english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2520,5353,pirate,"명 1. 해적 2. 저작권 침해자, 표절자             동 표절하다, 저작권을 침해하다","명 해적; 저작권 침해자, 표절자 동 표절하다, 저작권을 침해하다",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2456,5354,norm,명 1. 표준 (= standard) 2. 평균 (= average) 3. ((복수형)) 규범; 기준,명 표준; 평균; ((복수형)) 규범; 기준,english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2495,5355,paradigm,"명 1. 패러다임, (특정 시대의 지배적인) 사고의 틀 2. 전형적인 예[양식]","명 패러다임, (특정 시대의 지배적인) 사고의 틀; 전형적인 예[양식]",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2435,5356,mold,"명 1. 틀, 거푸집 2. 곰팡이       동 (틀에 넣어) 만들다","명 틀, 거푸집; 곰팡이 동 (틀에 넣어) 만들다",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2500,5357,passage,"명 1. 통로 2. (책 등의) 단락, 구절 3. (시간의) 흐름","명 통로; (책 등의) 단락, 구절; (시간의) 흐름",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2597,5358,resilience,"명 1. 탄성, 탄력(성) 2. 회복력","명 탄성, 탄력(성); 회복력",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2379,5359,kinship,"명 1. 친족(임), 친척 관계 2. 연대감 (= affinity, fellowship)","명 친족(임), 친척 관계; 연대감",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2600,5360,reunion,"명 1. 재회; 재결합 2. 동창회, (오랜만의) 모임","명 재회; 재결합; 동창회, (오랜만의) 모임",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2401,5361,magnet,명 1. 자석 2. 사람의 마음을 끄는 것,명 자석; 사람의 마음을 끄는 것,numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2430,5362,mission,"명 1. 임무 2. (스스로 부여한) 사명, 천직","명 임무; (스스로 부여한) 사명, 천직",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2415,5363,migrant,명 1. 이주자 2. 철새; (계절에 따라) 이동하는 동물,명 이주자; 철새; (계절에 따라) 이동하는 동물,numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2385,5364,latitude,"명 1. 위도 2. (행동, 사상 등의) 자유; 허용 범위","명 위도; (행동, 사상 등의) 자유; 허용 범위",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2441,5365,motion,"명 1. 움직임, 운동 (= movement)      2. 동작, 몸짓 3. 제안, 제의","명 움직임, 운동; 동작, 몸짓; 제안, 제의",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2451,5366,myth,명 1. 신화 2. 근거 없는 믿음 (= fallacy),명 신화; 근거 없는 믿음,english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2407,5367,mastery,"명 1. 숙달, 통달 2. 지배(력)","명 숙달, 통달; 지배(력)",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2492,5368,package,명 1. 소포 (= parcel)   2. (포장용) 상자; 포장한 상품 3. (여행 등의) 패키지,명 소포; (포장용) 상자; 포장한 상품; (여행 등의) 패키지,english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2383,5369,landslide,명 1. 산사태 2. (선거에서) 압도적인 승리,명 산사태; (선거에서) 압도적인 승리,numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2672,5370,subtitle,명 1. 부제 2. 자막,명 부제; 자막,numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2419,5371,mill,명 1. 방앗간 2. 공장         동 (가루가 되도록) 갈다 (= grind),명 방앗간; 공장 동 (가루가 되도록) 갈다,english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2446,5372,multitude,"명 1. 다수, 대량 2. 군중, 많은 사람","명 다수, 대량; 군중, 많은 사람",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2463,5373,observer,"명 1. 관찰자, 감시자 2. (회의 등의) 참관인","명 관찰자, 감시자; (회의 등의) 참관인",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2316,5374,horn,명 1. (차량의) 경적 (= honk) 2. (동물의) 뿔,명 (차량의) 경적; (동물의) 뿔,english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2540,5375,premise,"명 1. (주장의) 전제 2. 건물이 딸린 토지, 구내","명 (주장의) 전제; 건물이 딸린 토지, 구내",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2494,5376,panel,"명 1. (목재, 유리, 금속 등으로 된) 판 2. 천 조각 3. 토론 위원; 패널","명 (목재, 유리, 금속 등으로 된) 판; 천 조각; 토론 위원; 패널",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2406,5377,maneuver,"명 1. (기술적) 동작, 움직임; 책략 2. ((군사)) 작전행동","명 (기술적) 동작, 움직임; 책략; ((군사)) 작전행동",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2472,5378,outburst,"명 1. (감정의) 폭발, 분출 (= explosion) 2. (특정 활동의) 급격한 증가","명 (감정의) 폭발, 분출; (특정 활동의) 급격한 증가",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2265,5379,formula,"명 1. ((화학, 수학)) 공식, -식(式) 2. 방법; 비결","명 ((화학, 수학)) 공식, -식(式); 방법; 비결",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2399,5380,lord,"명 1. ((영국)) (높은 신분의 남자) 귀족, -경(卿) 2. (중세 유럽의) 영주(領主) (= landlord)","명 ((영국)) (높은 신분의 남자) 귀족, -경(卿); (중세 유럽의) 영주(領主)",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2268,5381,friction,"명 1. ((물리)) 마찰(력) 2. (의견의) 충돌, 불화 (= conflict)","명 ((물리)) 마찰(력); (의견의) 충돌, 불화",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2282,5382,globe,명 1. ((the -)) 지구; 세계 2. 구(球) (= sphere) 3. 지구본,명 () 지구; 세계; 구(球); 지구본,english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2425,5389,misconception,"명 (옳지 않은 정보에 근거한) 오해, 잘못된 생각                                                  29","명 (옳지 않은 정보에 근거한) 오해, 잘못된 생각 29",wide_space_normalized
2515,5394,petition,"명 (법원에 법률적 처리를 요청하는) 청원(서), 탄원(서)            동 청원[탄원]하다","명 (법원에 법률적 처리를 요청하는) 청원(서), 탄원(서) 동 청원[탄원]하다",wide_space_normalized
2411,5395,merchandise,"명 (매매한) 물품, 상품 (= goods)","명 (매매한) 물품, 상품",english_parenthetical_removed|wide_space_normalized
2420,5398,millennium,명 ((복 millennia)) 천 년; 새 천 년이 시작되는 시기,명 () 천 년; 새 천 년이 시작되는 시기,english_parenthetical_removed
2855,5490,alumnus,동창생 ( pl. alumni ),동창생,english_parenthetical_removed|wide_space_normalized
2586,5505,regress,"동 퇴보하다, 퇴행하다 (↔ progress 발달하다, 진보하다)","동 퇴보하다, 퇴행하다",english_parenthetical_removed|wide_space_normalized
2423,5506,minimize,동 최소화하다; 축소하다 (↔ maximize 극대화하다),동 최소화하다; 축소하다,english_parenthetical_removed|wide_space_normalized
2433,5508,mock,"동 조롱하다, 놀리다 (= make fun of )","동 조롱하다, 놀리다",english_parenthetical_removed|wide_space_normalized
2428,5513,mislead,동 잘못 인도하다 (= misguide); 오해하게 하다,동 잘못 인도하다; 오해하게 하다,english_parenthetical_removed|wide_space_normalized
2416,5515,migrate,"동 이동하다, 이주하다 (= move)","동 이동하다, 이주하다",english_parenthetical_removed|wide_space_normalized
2461,5516,oblige,동 의무적으로 ~하게 하다; 강요하다 (= obligate),동 의무적으로 ~하게 하다; 강요하다,english_parenthetical_removed|wide_space_normalized
2475,5523,outlaw,"동 불법화하다, 금지하다 (= forbid, ban)","동 불법화하다, 금지하다",english_parenthetical_removed|wide_space_normalized
